=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.12.22 19:49:01 =~=~=~=~=~=~=~=~=~=~=~=
_4.7205,E,2,10,0.9,558.8,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14725,8193$
$GPGGA 48,141936,1728.3730,N,07834.7206,E,2,10,0.9,558.7,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14649,8193$
$GPGGA 48,141937,1728.3730,N,07834.7206,E,2,10,0.9,558.7,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14777,8193$
$GPGGA 48,141938,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14721,8193$
$GPGGA 48,141939,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,257,8193$
$GPGGA 48,141940,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95533,29,0,0,14811,8193$
$GPGGA 48,141941,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14651,8193$
$GPGGA 48,141942,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14787,8193$
$GPGGA 48,141943,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14835,8193$
$GPGGA 48,141944,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14649,8193$
$GPGGA 48,141945,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-3,0,2,95524,29,0,0,14787,8193$
$GPGGA 48,141946,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,10239,8193$
$GPGGA 48,141947,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14655,8193$
$GPGGA 48,141948,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14835,8193$
$GPGGA 48,141949,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14845,8193$
$GPGGA 48,141950,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14729,8193$
$GPGGA 48,141951,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14729,8193$
$GPGGA 48,141952,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14709,8193$
$GPGGA 48,141953,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14755,8193$
$GPGGA 48,141954,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14809,8193$
$GPGGA 48,141955,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14659,8193$
$GPGGA 48,141956,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-3,0,2,95521,29,0,0,10119,8193$
$GPGGA 48,141957,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14631,8193$
$GPGGA 48,141958,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14605,8193$
$GPGGA 48,141959,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95536,29,0,0,14845,8193$
$GPGGA 48,142000,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14815,8193$
$GPGGA 48,142001,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14627,8193$
$GPGGA 48,142002,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14603,8193$
$GPGGA 48,142003,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14707,8193$
$GPGGA 48,142004,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,257,8193$
$GPGGA 48,142005,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14841,8193$
$GPGGA 48,142006,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14725,8193$
$GPGGA 48,142007,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,0,0,2,95521,29,0,0,14607,8193$
$GPGGA 48,142008,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,257,8193$
$GPGGA 48,142009,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14811,8193$
$GPGGA 48,142010,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14713,8193$
$GPGGA 48,142011,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14653,8193$
$GPGGA 48,142012,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95513,29,0,0,14835,8193$
$GPGGA 48,142013,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14837,8193$
$GPGGA 48,142014,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,257,8193$
$GPGGA 48,142015,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14627,8193$
$GPGGA 48,142016,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14605,8193$
$GPGGA 48,142017,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95516,29,0,0,14687,8193$
$GPGGA 48,142018,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14593,8193$
$GPGGA 48,142019,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14815,8193$
$GPGGA 48,142020,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14707,8193$
$GPGGA 48,142021,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,10123,8193$
$GPGGA 48,142022,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14627,8193$
$GPGGA 48,142023,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95512,29,0,0,14655,8193$
$GPGGA 48,142024,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14791,8193$
$GPGGA 48,142025,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14671,8193$
$GPGGA 48,142026,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,10231,8193$
$GPGGA 48,142027,1728.3730,N,07834.7206,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14663,8193$
$GPGGA 48,142028,1728.3730,N,07834.7206,E,2,08,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,257,8193$
$GPGGA 48,142029,1728.3730,N,07834.7206,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14845,8193$
$GPGGA 48,142030,1728.3730,N,07834.7206,E,2,09,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14651,8193$
$GPGGA 48,142031,1728.3730,N,07834.7206,E,2,08,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14605,8193$
$GPGGA 48,142032,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14789,8193$
$GPGGA 48,142033,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14629,8193$
$GPGGA 48,142034,1728.3730,N,07834.7206,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,257,8193$
$GPGGA 48,142035,1728.3730,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14627,8193$
$GPGGA 48,142036,1728.3730,N,07834.7207,E,2,08,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,10119,8193$
$GPGGA 48,142037,1728.3730,N,07834.7207,E,2,08,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14727,8193$
$GPGGA 48,142038,1728.3730,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95512,29,0,0,14813,8193$
$GPGGA 48,142039,1728.3730,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95518,29,0,0,14625,8193$
$GPGGA 48,142040,1728.3730,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95524,29,0,0,14719,8193$
$GPGGA 48,142041,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14663,8193$
$GPGGA 48,142042,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95512,29,0,0,257,8193$
$GPGGA 48,142043,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14653,8193$
$GPGGA 48,142044,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14667,8193$
$GPGGA 48,142045,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,257,8193$
$GPGGA 48,142046,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95515,29,0,0,14599,8193$
$GPGGA 48,142047,1728.3731,N,07834.7207,E,2,09,1.2,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14785,8193$
$GPGGA 48,142048,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14711,8193$
$GPGGA 48,142049,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,257,8193$
$GPGGA 48,142050,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95527,29,0,0,14627,8193$
$GPGGA 48,142051,1728.3731,N,07834.7207,E,2,10,0.9,558.6,M,-79.0,M,,*6,0,0,2,-1,0,2,95521,29,0,0,14685,8193$
